timestamp,country,gender,performance_metric,job_type,request_category
2025-04-04 22:04:25,Germany,Male,job_request,Data Analyst,job_request
2025-04-20 02:52:39,South Africa,Female,job_request,Designer,job_request
2025-04-01 07:53:32,South Africa,Female,scheduled_demo,,scheduled_demo
2025-02-13 14:31:38,United States,Female,job_placement,Data Analyst,job_placement
2025-04-21 07:23:42,Nigeria,Female,ai_request,,ai_request
2025-03-10 03:14:16,Nigeria,Male,job_request,Designer,job_request
2025-02-13 05:41:26,Brazil,Female,ai_request,,ai_request
2025-02-12 13:19:33,Botswana,Male,scheduled_demo,,scheduled_demo
2025-04-05 09:43:05,France,Male,job_placement,Manager,job_placement
2025-03-25 23:29:00,Germany,Male,job_request,Designer,job_request
2025-03-28 12:12:43,Canada,Male,ai_request,,ai_request
2025-05-07 22:48:47,China,Male,job_request,Sales Rep,job_request
2025-05-01 11:28:01,Canada,Male,job_placement,Manager,job_placement
2025-03-31 06:05:57,India,Female,ai_request,,ai_request
2025-02-22 23:19:50,China,Female,ai_request,,ai_request
2025-02-13 05:01:29,India,Female,job_request,Manager,job_request
2025-03-28 23:48:43,Germany,Male,job_request,Manager,job_request
2025-02-15 11:09:32,India,Male,ai_request,,ai_request
2025-05-01 08:15:27,China,Male,job_request,Manager,job_request
2025-02-25 17:29:21,India,Male,scheduled_demo,,scheduled_demo
2025-02-14 08:09:07,India,Female,ai_request,,ai_request
2025-04-06 11:01:05,Australia,Male,ai_request,,ai_request
2025-02-14 06:50:46,Canada,Female,ai_request,,ai_request
2025-04-14 05:50:42,Australia,Male,scheduled_demo,,scheduled_demo
2025-05-02 08:40:12,Botswana,Female,job_request,Designer,job_request
2025-03-02 12:33:02,Brazil,Female,job_request,Designer,job_request
2025-03-18 21:21:03,China,Male,scheduled_demo,,scheduled_demo
2025-02-19 07:50:30,Germany,Male,job_placement,Engineer,job_placement
2025-05-05 03:00:20,Canada,Male,job_placement,Sales Rep,job_placement
2025-04-03 23:55:32,France,Male,job_request,Engineer,job_request
2025-03-03 14:12:33,India,Male,scheduled_demo,,scheduled_demo
2025-04-04 21:27:54,Botswana,Female,ai_request,,ai_request
2025-04-06 09:48:57,India,Male,scheduled_demo,,scheduled_demo
2025-02-11 13:05:26,Brazil,Male,job_placement,Designer,job_placement
2025-04-08 19:44:57,South Africa,Female,job_request,Engineer,job_request
2025-02-15 15:31:15,Canada,Male,scheduled_demo,,scheduled_demo
2025-03-20 09:21:02,Germany,Female,ai_request,,ai_request
2025-04-12 12:16:34,United States,Female,job_request,Designer,job_request
2025-04-05 08:32:27,Germany,Male,job_request,Manager,job_request
2025-04-03 13:33:36,Brazil,Male,job_placement,Sales Rep,job_placement
2025-03-30 10:39:28,United States,Female,job_request,Data Analyst,job_request
2025-03-10 09:40:51,United States,Female,job_placement,Engineer,job_placement
2025-03-05 00:06:50,Nigeria,Male,job_placement,Manager,job_placement
2025-02-27 12:26:39,Germany,Male,job_placement,Data Analyst,job_placement
2025-04-13 17:03:37,South Africa,Male,job_placement,Sales Rep,job_placement
2025-04-18 05:20:01,South Africa,Male,job_request,Designer,job_request
2025-03-10 04:35:14,Canada,Male,scheduled_demo,,scheduled_demo
2025-03-02 20:39:51,Nigeria,Male,job_placement,Designer,job_placement
2025-03-05 11:24:45,China,Female,scheduled_demo,,scheduled_demo
2025-03-18 02:44:01,Botswana,Female,job_request,Data Analyst,job_request
2025-02-20 09:27:15,South Africa,Male,scheduled_demo,,scheduled_demo
2025-04-13 21:38:14,China,Male,job_placement,Data Analyst,job_placement
2025-04-11 08:36:42,Brazil,Female,job_placement,Sales Rep,job_placement
2025-03-08 19:31:46,Canada,Female,job_request,Data Analyst,job_request
2025-03-24 01:53:46,Canada,Female,ai_request,,ai_request
2025-03-10 09:13:55,Botswana,Female,job_placement,Engineer,job_placement
2025-04-21 16:27:25,Brazil,Female,job_request,Manager,job_request
2025-02-14 17:31:24,Botswana,Female,ai_request,,ai_request
2025-02-08 14:11:32,Brazil,Male,job_placement,Data Analyst,job_placement
2025-03-24 04:22:06,India,Female,job_placement,Manager,job_placement
2025-04-08 23:53:30,Germany,Female,job_request,Data Analyst,job_request
2025-04-03 08:21:21,United States,Female,job_request,Manager,job_request
2025-02-17 09:27:32,India,Male,job_request,Engineer,job_request
2025-02-14 19:11:44,China,Male,job_request,Engineer,job_request
2025-03-31 21:15:53,France,Female,ai_request,,ai_request
2025-02-28 09:10:16,Germany,Male,scheduled_demo,,scheduled_demo
2025-03-28 19:16:57,South Africa,Female,ai_request,,ai_request
2025-03-05 10:26:51,Australia,Male,job_placement,Manager,job_placement
2025-02-20 13:07:55,South Africa,Female,ai_request,,ai_request
2025-03-13 13:44:07,China,Female,job_placement,Engineer,job_placement
2025-05-04 05:02:53,Botswana,Female,ai_request,,ai_request
2025-02-14 08:46:52,China,Female,job_request,Designer,job_request
2025-05-04 01:20:02,United States,Male,scheduled_demo,,scheduled_demo
2025-03-03 09:42:35,Botswana,Female,job_request,Manager,job_request
2025-03-15 13:32:46,India,Female,scheduled_demo,,scheduled_demo
2025-03-07 08:33:16,Nigeria,Female,job_request,Sales Rep,job_request
2025-02-23 00:03:45,Brazil,Male,ai_request,,ai_request
2025-03-22 05:31:47,Canada,Male,scheduled_demo,,scheduled_demo
2025-04-29 15:15:08,Brazil,Female,job_request,Data Analyst,job_request
2025-04-01 10:16:31,Botswana,Female,scheduled_demo,,scheduled_demo
2025-04-16 23:51:09,Germany,Male,job_placement,Data Analyst,job_placement
2025-03-09 01:24:06,Brazil,Male,ai_request,,ai_request
2025-04-08 01:47:53,Nigeria,Female,ai_request,,ai_request
2025-04-27 01:09:54,China,Female,scheduled_demo,,scheduled_demo
2025-04-12 04:21:39,Botswana,Male,job_request,Manager,job_request
2025-03-31 01:00:25,Brazil,Female,scheduled_demo,,scheduled_demo
2025-02-08 10:42:53,Canada,Female,job_request,Sales Rep,job_request
2025-04-13 12:43:11,Germany,Female,scheduled_demo,,scheduled_demo
2025-04-28 00:28:35,Canada,Female,scheduled_demo,,scheduled_demo
2025-04-02 12:48:10,Germany,Male,job_placement,Designer,job_placement
2025-03-08 18:05:19,Botswana,Male,job_request,Engineer,job_request
2025-04-13 02:17:36,India,Male,ai_request,,ai_request
2025-02-17 17:51:35,China,Male,ai_request,,ai_request
2025-05-03 22:40:11,Botswana,Female,job_placement,Engineer,job_placement
2025-02-20 17:24:24,Nigeria,Female,job_placement,Designer,job_placement
2025-03-05 08:44:09,France,Male,job_placement,Manager,job_placement
2025-02-18 21:27:14,France,Male,ai_request,,ai_request
2025-05-05 01:40:00,South Africa,Female,ai_request,,ai_request
2025-02-18 01:53:51,United States,Male,scheduled_demo,,scheduled_demo
2025-04-20 18:26:31,South Africa,Female,scheduled_demo,,scheduled_demo
2025-04-02 09:35:25,France,Female,ai_request,,ai_request
2025-02-22 18:42:20,Canada,Female,scheduled_demo,,scheduled_demo
2025-03-06 03:06:11,Canada,Male,job_placement,Sales Rep,job_placement
2025-03-07 01:01:31,Canada,Male,job_placement,Engineer,job_placement
2025-04-07 09:50:29,Canada,Female,ai_request,,ai_request
2025-02-28 03:17:18,Canada,Male,job_request,Data Analyst,job_request
2025-04-18 08:38:36,China,Female,ai_request,,ai_request
2025-03-12 23:27:17,Australia,Male,job_placement,Data Analyst,job_placement
2025-02-27 10:54:07,China,Male,scheduled_demo,,scheduled_demo
2025-04-15 10:28:12,Brazil,Female,job_request,Sales Rep,job_request
2025-04-10 06:22:02,Germany,Male,ai_request,,ai_request
2025-05-01 11:55:00,India,Female,scheduled_demo,,scheduled_demo
2025-03-05 07:36:46,Nigeria,Male,job_request,Data Analyst,job_request
2025-03-28 18:10:27,Nigeria,Male,job_placement,Sales Rep,job_placement
2025-03-27 02:50:51,Canada,Female,job_request,Sales Rep,job_request
2025-03-04 01:38:26,Brazil,Female,scheduled_demo,,scheduled_demo
2025-05-06 14:04:21,Nigeria,Male,job_request,Manager,job_request
2025-05-06 20:38:59,United States,Male,job_placement,Data Analyst,job_placement
2025-04-30 20:03:01,France,Female,job_request,Data Analyst,job_request
2025-02-12 14:51:21,Brazil,Female,scheduled_demo,,scheduled_demo
2025-02-16 15:33:24,India,Female,ai_request,,ai_request
2025-04-10 06:28:32,China,Male,job_request,Sales Rep,job_request
2025-03-20 19:29:20,France,Male,scheduled_demo,,scheduled_demo
2025-04-29 05:00:25,Botswana,Female,job_placement,Engineer,job_placement
2025-03-06 13:11:50,Botswana,Female,job_request,Manager,job_request
2025-02-11 23:12:55,France,Male,job_placement,Designer,job_placement
2025-02-08 00:44:52,Australia,Female,scheduled_demo,,scheduled_demo
2025-03-12 01:43:44,Botswana,Female,job_placement,Designer,job_placement
2025-04-23 13:19:25,France,Female,ai_request,,ai_request
2025-02-20 09:19:03,United States,Male,scheduled_demo,,scheduled_demo
2025-04-10 13:04:03,China,Female,ai_request,,ai_request
2025-03-05 02:53:09,Germany,Male,job_request,Data Analyst,job_request
2025-02-23 08:59:56,Germany,Female,job_placement,Manager,job_placement
2025-04-20 15:40:44,France,Female,job_placement,Manager,job_placement
2025-03-22 14:02:13,France,Female,job_request,Sales Rep,job_request
2025-04-02 05:59:39,China,Female,scheduled_demo,,scheduled_demo
2025-04-17 04:48:36,Australia,Female,scheduled_demo,,scheduled_demo
2025-03-21 05:04:06,France,Female,scheduled_demo,,scheduled_demo
2025-04-03 03:29:36,South Africa,Male,job_placement,Engineer,job_placement
2025-02-08 15:01:04,Germany,Female,job_request,Designer,job_request
2025-02-18 13:10:15,United States,Male,ai_request,,ai_request
2025-02-14 23:49:00,United States,Female,ai_request,,ai_request
2025-05-04 10:16:22,Australia,Male,job_placement,Sales Rep,job_placement
2025-04-15 18:40:41,Australia,Female,ai_request,,ai_request
2025-05-06 10:47:31,Germany,Male,scheduled_demo,,scheduled_demo
2025-02-22 03:48:26,South Africa,Female,job_placement,Manager,job_placement
2025-04-01 15:48:12,China,Male,job_request,Sales Rep,job_request
2025-02-11 04:26:14,Botswana,Female,job_placement,Data Analyst,job_placement
2025-04-29 17:13:59,Nigeria,Male,job_request,Data Analyst,job_request
2025-03-15 12:49:17,Nigeria,Female,job_placement,Data Analyst,job_placement
2025-04-05 05:49:53,Canada,Female,ai_request,,ai_request
2025-04-02 07:57:45,China,Female,job_request,Data Analyst,job_request
2025-02-22 01:34:09,France,Female,scheduled_demo,,scheduled_demo
2025-03-21 09:57:41,China,Male,job_request,Data Analyst,job_request
2025-02-20 01:27:19,India,Male,scheduled_demo,,scheduled_demo
2025-02-11 17:57:14,Canada,Female,job_placement,Sales Rep,job_placement
2025-03-09 14:46:47,Nigeria,Female,ai_request,,ai_request
2025-03-15 02:11:07,Germany,Male,job_placement,Manager,job_placement
2025-05-05 23:15:52,Nigeria,Male,ai_request,,ai_request
2025-04-25 23:35:06,South Africa,Male,ai_request,,ai_request
2025-05-02 06:04:05,Brazil,Female,scheduled_demo,,scheduled_demo
2025-02-11 13:26:51,Canada,Male,job_placement,Designer,job_placement
2025-05-05 23:07:55,Botswana,Male,scheduled_demo,,scheduled_demo
2025-03-14 10:14:30,South Africa,Female,job_request,Sales Rep,job_request
2025-02-28 01:59:58,India,Female,ai_request,,ai_request
2025-04-14 21:48:59,South Africa,Male,job_placement,Engineer,job_placement
2025-03-03 21:55:56,Botswana,Male,ai_request,,ai_request
2025-04-13 10:33:11,Australia,Male,ai_request,,ai_request
2025-02-17 16:00:44,Australia,Female,scheduled_demo,,scheduled_demo
2025-03-14 00:37:00,India,Male,ai_request,,ai_request
2025-04-24 10:17:18,India,Male,scheduled_demo,,scheduled_demo
2025-04-03 01:06:32,India,Female,job_placement,Manager,job_placement
2025-05-04 12:40:08,Germany,Female,job_request,Data Analyst,job_request
2025-05-03 14:42:51,Brazil,Female,ai_request,,ai_request
2025-03-19 03:24:49,Canada,Female,ai_request,,ai_request
2025-04-08 22:43:55,United States,Female,ai_request,,ai_request
2025-04-21 10:53:42,France,Male,job_placement,Designer,job_placement
2025-02-22 16:37:16,Australia,Female,job_request,Engineer,job_request
2025-05-08 13:40:18,South Africa,Male,job_request,Designer,job_request
2025-03-02 16:07:25,Canada,Female,ai_request,,ai_request
2025-05-02 15:09:47,United States,Female,ai_request,,ai_request
2025-02-23 11:08:32,Nigeria,Female,job_request,Data Analyst,job_request
2025-04-26 08:21:27,India,Male,job_placement,Data Analyst,job_placement
2025-04-27 09:43:15,Nigeria,Male,job_placement,Engineer,job_placement
2025-02-24 21:02:51,India,Male,job_request,Sales Rep,job_request
2025-05-04 06:20:04,Brazil,Female,job_placement,Data Analyst,job_placement
2025-03-19 17:12:05,Nigeria,Male,ai_request,,ai_request
2025-02-10 02:14:32,Germany,Female,job_request,Manager,job_request
2025-02-25 02:25:35,Australia,Female,job_placement,Manager,job_placement
2025-04-20 04:48:19,Nigeria,Male,ai_request,,ai_request
2025-05-08 10:41:50,Botswana,Female,job_request,Engineer,job_request
2025-03-11 22:32:02,United States,Male,scheduled_demo,,scheduled_demo
2025-04-24 15:34:42,Germany,Female,ai_request,,ai_request
2025-03-19 15:50:49,Brazil,Male,job_request,Manager,job_request
2025-04-26 13:49:45,Brazil,Female,job_request,Engineer,job_request
2025-04-13 17:28:57,Germany,Female,job_request,Sales Rep,job_request
2025-05-02 13:54:03,Botswana,Female,scheduled_demo,,scheduled_demo
2025-04-20 01:17:38,United States,Female,job_placement,Data Analyst,job_placement
2025-04-27 09:40:07,Nigeria,Male,scheduled_demo,,scheduled_demo
2025-03-03 18:45:26,Australia,Female,scheduled_demo,,scheduled_demo
2025-03-05 14:11:17,Botswana,Male,scheduled_demo,,scheduled_demo
2025-02-23 03:26:37,Canada,Male,scheduled_demo,,scheduled_demo
2025-04-25 03:12:05,Australia,Male,job_placement,Designer,job_placement
2025-04-16 18:34:56,China,Female,job_request,Sales Rep,job_request
2025-02-18 04:22:00,Australia,Male,job_request,Manager,job_request
2025-03-16 19:52:21,South Africa,Female,ai_request,,ai_request
2025-05-03 08:46:54,Germany,Female,scheduled_demo,,scheduled_demo
2025-02-11 10:43:14,Nigeria,Male,ai_request,,ai_request
2025-05-02 01:09:11,India,Female,scheduled_demo,,scheduled_demo
2025-03-25 09:16:23,Botswana,Female,job_request,Designer,job_request
2025-03-01 06:47:38,Canada,Female,ai_request,,ai_request
2025-02-27 01:31:27,India,Male,ai_request,,ai_request
2025-04-27 23:16:13,United States,Female,scheduled_demo,,scheduled_demo
2025-05-07 20:38:01,Nigeria,Male,scheduled_demo,,scheduled_demo
2025-03-24 09:04:12,Brazil,Male,scheduled_demo,,scheduled_demo
2025-03-13 15:14:56,France,Male,job_request,Designer,job_request
2025-03-09 07:37:55,Australia,Female,scheduled_demo,,scheduled_demo
2025-04-28 08:28:27,Botswana,Male,ai_request,,ai_request
2025-04-25 21:46:30,Germany,Female,scheduled_demo,,scheduled_demo
2025-05-03 06:48:56,France,Female,ai_request,,ai_request
2025-03-01 18:49:18,Nigeria,Female,job_placement,Designer,job_placement
2025-03-01 07:56:07,Australia,Female,ai_request,,ai_request
2025-02-09 23:37:40,United States,Male,job_placement,Sales Rep,job_placement
2025-04-12 18:28:28,United States,Female,job_request,Sales Rep,job_request
2025-02-26 10:30:39,Australia,Female,job_placement,Designer,job_placement
2025-03-18 08:58:43,Australia,Male,job_placement,Manager,job_placement
2025-03-11 13:23:29,Nigeria,Male,job_request,Data Analyst,job_request
2025-03-06 17:40:40,Canada,Male,ai_request,,ai_request
2025-05-02 14:34:27,Australia,Male,job_request,Sales Rep,job_request
2025-02-14 10:14:52,India,Male,ai_request,,ai_request
2025-04-23 18:28:03,South Africa,Male,job_placement,Sales Rep,job_placement
2025-03-06 18:53:39,Brazil,Male,job_placement,Engineer,job_placement
2025-03-13 18:42:56,Australia,Male,job_placement,Engineer,job_placement
2025-04-10 23:14:47,France,Male,ai_request,,ai_request
2025-03-29 03:29:13,Nigeria,Female,job_request,Data Analyst,job_request
2025-03-18 11:48:14,Nigeria,Male,scheduled_demo,,scheduled_demo
2025-04-14 15:52:40,Canada,Male,scheduled_demo,,scheduled_demo
2025-04-30 14:21:31,Australia,Male,ai_request,,ai_request
2025-03-31 17:57:32,India,Female,job_placement,Sales Rep,job_placement
2025-03-11 20:07:15,India,Female,job_placement,Data Analyst,job_placement
2025-02-10 08:47:59,Canada,Male,job_request,Sales Rep,job_request
2025-02-18 21:15:05,Nigeria,Female,job_placement,Data Analyst,job_placement
2025-05-03 20:08:00,United States,Male,job_request,Designer,job_request
2025-03-05 01:09:40,India,Female,scheduled_demo,,scheduled_demo
2025-02-25 00:34:44,Germany,Male,job_placement,Data Analyst,job_placement
2025-04-05 01:21:28,Australia,Male,ai_request,,ai_request
2025-03-05 11:04:02,Botswana,Female,job_request,Data Analyst,job_request
2025-02-11 09:37:53,South Africa,Female,job_request,Sales Rep,job_request
2025-02-18 05:04:55,China,Male,ai_request,,ai_request
2025-04-06 14:35:51,Botswana,Female,ai_request,,ai_request
2025-03-21 21:05:34,Botswana,Male,ai_request,,ai_request
2025-03-13 05:59:42,Brazil,Male,scheduled_demo,,scheduled_demo
2025-04-19 10:07:07,Australia,Male,scheduled_demo,,scheduled_demo
2025-04-25 00:59:46,Brazil,Male,ai_request,,ai_request
2025-03-10 03:24:25,Nigeria,Female,scheduled_demo,,scheduled_demo
2025-03-22 01:21:26,United States,Female,job_placement,Sales Rep,job_placement
2025-04-07 13:03:17,United States,Female,scheduled_demo,,scheduled_demo
2025-03-29 08:11:16,United States,Female,scheduled_demo,,scheduled_demo
2025-02-18 21:57:36,United States,Female,job_placement,Designer,job_placement
2025-03-17 02:03:22,Brazil,Male,scheduled_demo,,scheduled_demo
2025-05-06 00:29:01,Nigeria,Female,ai_request,,ai_request
2025-04-04 16:02:00,India,Female,job_placement,Engineer,job_placement
2025-02-26 03:24:05,Australia,Female,job_placement,Manager,job_placement
2025-03-04 10:01:56,Nigeria,Female,ai_request,,ai_request
2025-02-11 23:54:50,South Africa,Male,scheduled_demo,,scheduled_demo
2025-04-17 12:04:30,Australia,Female,scheduled_demo,,scheduled_demo
2025-03-22 00:34:24,Botswana,Female,job_request,Engineer,job_request
2025-02-07 20:25:36,Germany,Male,scheduled_demo,,scheduled_demo
2025-03-30 03:59:16,Australia,Female,job_request,Manager,job_request
2025-05-08 13:13:56,Botswana,Male,scheduled_demo,,scheduled_demo
2025-04-26 23:47:32,Nigeria,Female,ai_request,,ai_request
2025-03-31 23:10:11,United States,Male,job_placement,Data Analyst,job_placement
2025-04-15 08:58:44,Germany,Female,scheduled_demo,,scheduled_demo
2025-04-18 12:52:45,Nigeria,Male,scheduled_demo,,scheduled_demo
2025-04-20 17:21:17,Brazil,Female,job_request,Designer,job_request
2025-04-20 05:54:29,France,Female,ai_request,,ai_request
2025-04-13 19:09:48,Australia,Male,job_placement,Engineer,job_placement
2025-02-26 19:36:39,United States,Male,job_placement,Sales Rep,job_placement
2025-03-15 01:11:00,Brazil,Female,ai_request,,ai_request
2025-03-21 13:28:53,China,Male,job_request,Data Analyst,job_request
2025-02-14 11:32:11,Canada,Male,job_request,Data Analyst,job_request
2025-04-13 04:16:18,Australia,Male,job_request,Manager,job_request
2025-05-08 02:02:14,Brazil,Female,job_request,Designer,job_request
2025-03-11 17:54:27,Brazil,Female,scheduled_demo,,scheduled_demo
2025-04-09 04:32:35,Australia,Male,ai_request,,ai_request
2025-03-10 03:57:44,China,Female,job_request,Engineer,job_request
2025-04-13 02:17:26,United States,Female,scheduled_demo,,scheduled_demo
2025-05-01 00:30:16,China,Female,job_request,Engineer,job_request
2025-02-19 18:53:01,Brazil,Male,ai_request,,ai_request
2025-04-18 13:38:05,Canada,Female,job_request,Engineer,job_request
2025-05-06 01:44:49,Brazil,Female,scheduled_demo,,scheduled_demo
2025-03-08 20:17:14,France,Female,scheduled_demo,,scheduled_demo
2025-03-28 22:10:00,United States,Female,job_request,Sales Rep,job_request
2025-03-09 17:10:16,Brazil,Male,job_request,Manager,job_request
2025-04-13 10:27:32,South Africa,Female,ai_request,,ai_request
2025-03-19 08:06:37,Germany,Female,ai_request,,ai_request
2025-03-11 08:32:49,India,Female,job_placement,Designer,job_placement
2025-03-18 18:08:48,Germany,Female,scheduled_demo,,scheduled_demo
2025-04-16 09:05:57,Australia,Female,job_placement,Sales Rep,job_placement
2025-03-08 09:24:44,China,Female,scheduled_demo,,scheduled_demo
2025-04-02 12:21:37,South Africa,Female,ai_request,,ai_request
2025-02-20 01:05:16,Canada,Male,ai_request,,ai_request
2025-02-26 07:30:20,India,Male,ai_request,,ai_request
2025-03-20 12:11:48,China,Female,job_request,Data Analyst,job_request
2025-04-13 05:53:01,China,Female,job_request,Manager,job_request
2025-03-16 11:57:30,India,Female,ai_request,,ai_request
2025-04-14 10:45:03,Canada,Female,ai_request,,ai_request
2025-04-21 07:45:56,Australia,Female,ai_request,,ai_request
2025-05-06 08:10:30,South Africa,Female,job_placement,Manager,job_placement
2025-02-24 13:59:56,China,Female,ai_request,,ai_request
2025-04-08 10:44:22,Australia,Female,job_placement,Engineer,job_placement
2025-04-03 22:35:49,France,Male,ai_request,,ai_request
2025-03-08 21:44:59,Canada,Male,scheduled_demo,,scheduled_demo
2025-03-19 02:42:34,India,Male,job_request,Sales Rep,job_request
2025-04-01 21:16:19,Germany,Female,job_request,Designer,job_request
2025-04-29 15:12:22,South Africa,Male,job_placement,Sales Rep,job_placement
2025-02-07 17:25:54,Brazil,Female,job_request,Manager,job_request
2025-03-09 04:33:56,France,Female,job_request,Manager,job_request
2025-03-07 13:02:35,Botswana,Male,job_request,Data Analyst,job_request
2025-02-28 02:14:49,Brazil,Male,scheduled_demo,,scheduled_demo
2025-03-21 10:11:52,Germany,Male,job_placement,Manager,job_placement
2025-04-24 23:26:11,China,Female,job_request,Engineer,job_request
2025-04-04 23:56:53,Brazil,Female,scheduled_demo,,scheduled_demo
2025-04-07 14:06:35,Botswana,Male,ai_request,,ai_request
2025-04-12 06:03:37,China,Female,job_request,Sales Rep,job_request
2025-03-10 23:22:51,China,Male,ai_request,,ai_request
2025-03-24 19:59:12,Brazil,Female,job_request,Sales Rep,job_request
2025-03-22 13:55:18,Brazil,Male,scheduled_demo,,scheduled_demo
2025-03-22 14:47:34,India,Female,job_placement,Sales Rep,job_placement
2025-04-14 06:48:41,Botswana,Female,ai_request,,ai_request
2025-02-28 10:26:46,Canada,Male,job_placement,Sales Rep,job_placement
2025-03-29 07:36:27,China,Male,job_request,Data Analyst,job_request
2025-03-25 15:05:22,Brazil,Male,scheduled_demo,,scheduled_demo
2025-04-25 18:01:24,South Africa,Male,job_placement,Designer,job_placement
2025-05-06 04:23:21,Botswana,Male,ai_request,,ai_request
2025-04-25 23:21:28,China,Female,ai_request,,ai_request
2025-04-20 03:24:01,Nigeria,Female,job_request,Designer,job_request
2025-02-24 03:53:43,South Africa,Female,ai_request,,ai_request
2025-04-12 15:43:09,United States,Male,job_request,Sales Rep,job_request
2025-02-15 22:04:25,Australia,Male,job_request,Designer,job_request
2025-03-07 05:45:21,India,Male,ai_request,,ai_request
2025-03-29 17:34:33,Botswana,Male,scheduled_demo,,scheduled_demo
2025-04-13 03:22:38,China,Male,job_placement,Sales Rep,job_placement
2025-04-10 03:20:41,India,Female,scheduled_demo,,scheduled_demo
2025-04-08 19:28:05,France,Female,job_placement,Manager,job_placement
2025-03-12 05:31:51,France,Male,job_request,Data Analyst,job_request
2025-02-16 18:05:37,Canada,Male,job_placement,Data Analyst,job_placement
2025-04-28 03:33:02,South Africa,Male,scheduled_demo,,scheduled_demo
2025-04-21 14:45:52,Brazil,Male,job_placement,Data Analyst,job_placement
2025-03-02 11:46:09,Germany,Female,scheduled_demo,,scheduled_demo
2025-04-14 00:12:48,Botswana,Female,ai_request,,ai_request
2025-03-09 19:48:56,France,Male,job_request,Manager,job_request
2025-03-01 11:56:11,Australia,Male,job_request,Sales Rep,job_request
2025-04-26 23:54:48,Botswana,Male,ai_request,,ai_request
2025-02-27 00:29:31,India,Male,job_request,Designer,job_request
2025-02-21 23:50:43,Canada,Male,job_placement,Data Analyst,job_placement
2025-02-10 01:24:04,Canada,Male,scheduled_demo,,scheduled_demo
2025-02-12 04:10:17,Australia,Female,ai_request,,ai_request
2025-03-03 11:00:37,South Africa,Female,job_request,Sales Rep,job_request
2025-03-25 19:38:01,Canada,Male,job_request,Engineer,job_request
2025-04-08 00:51:26,Nigeria,Female,scheduled_demo,,scheduled_demo
2025-05-01 04:31:05,India,Male,scheduled_demo,,scheduled_demo
2025-04-23 07:11:44,Germany,Female,job_placement,Manager,job_placement
2025-02-14 18:11:16,Botswana,Male,job_request,Manager,job_request
2025-03-23 21:40:56,India,Female,scheduled_demo,,scheduled_demo
2025-03-19 22:12:12,Canada,Male,scheduled_demo,,scheduled_demo
2025-05-04 17:20:04,Brazil,Male,job_request,Data Analyst,job_request
2025-04-09 19:56:43,Canada,Female,scheduled_demo,,scheduled_demo
2025-04-04 13:53:46,Brazil,Female,job_placement,Engineer,job_placement
2025-02-26 13:33:09,Nigeria,Female,ai_request,,ai_request
2025-04-18 10:21:11,Germany,Male,job_request,Designer,job_request
2025-04-16 07:06:31,United States,Female,ai_request,,ai_request
2025-03-16 23:13:13,France,Male,job_placement,Data Analyst,job_placement
2025-03-27 16:28:05,India,Female,job_placement,Manager,job_placement
2025-03-18 11:44:40,Germany,Female,scheduled_demo,,scheduled_demo
2025-03-03 09:00:38,India,Male,scheduled_demo,,scheduled_demo
2025-02-22 00:21:07,Nigeria,Male,ai_request,,ai_request
2025-04-12 09:12:42,Nigeria,Female,job_placement,Sales Rep,job_placement
2025-04-15 10:45:43,France,Female,ai_request,,ai_request
2025-02-08 05:24:22,Australia,Female,job_request,Engineer,job_request
2025-05-05 08:32:02,Australia,Female,scheduled_demo,,scheduled_demo
2025-04-21 14:21:35,Canada,Female,job_placement,Data Analyst,job_placement
2025-05-02 05:27:27,Brazil,Female,scheduled_demo,,scheduled_demo
2025-04-23 10:49:24,Brazil,Female,job_placement,Designer,job_placement
2025-05-04 15:46:09,Nigeria,Female,job_request,Data Analyst,job_request
2025-02-18 00:51:08,India,Female,job_placement,Manager,job_placement
2025-04-24 06:20:12,France,Female,ai_request,,ai_request
2025-03-20 23:08:53,South Africa,Male,job_placement,Engineer,job_placement
2025-02-28 22:25:21,South Africa,Female,scheduled_demo,,scheduled_demo
2025-02-24 18:19:53,Brazil,Male,scheduled_demo,,scheduled_demo
2025-04-26 18:11:51,Canada,Male,job_request,Sales Rep,job_request
2025-04-16 06:04:40,Germany,Female,ai_request,,ai_request
2025-03-29 23:24:53,India,Male,ai_request,,ai_request
2025-03-24 18:57:55,India,Male,job_placement,Data Analyst,job_placement
2025-02-12 13:30:11,United States,Female,ai_request,,ai_request
2025-04-02 19:20:07,Nigeria,Female,job_placement,Engineer,job_placement
2025-03-03 21:09:35,United States,Male,scheduled_demo,,scheduled_demo
2025-05-07 18:20:45,Brazil,Male,job_request,Manager,job_request
2025-05-01 01:15:10,Botswana,Female,ai_request,,ai_request
2025-02-19 11:16:18,United States,Female,scheduled_demo,,scheduled_demo
2025-03-24 00:07:08,Australia,Male,scheduled_demo,,scheduled_demo
2025-02-20 15:11:18,Brazil,Male,job_request,Sales Rep,job_request
2025-04-26 11:55:18,Brazil,Male,scheduled_demo,,scheduled_demo
2025-03-24 19:10:58,China,Female,job_placement,Designer,job_placement
2025-04-13 12:03:16,Germany,Male,job_request,Engineer,job_request
2025-03-31 06:06:46,France,Male,scheduled_demo,,scheduled_demo
2025-04-02 22:52:34,China,Male,job_request,Designer,job_request
2025-04-06 11:59:25,France,Female,job_request,Designer,job_request
2025-03-10 11:50:37,Brazil,Male,scheduled_demo,,scheduled_demo
2025-04-22 00:20:45,France,Female,scheduled_demo,,scheduled_demo
